Time,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / ,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer,Température extérieure(°C),Humidité extérieure(%),Pression relative(hpa),Pression absolue(hpa),Vitesse du vent(km/h),Rafale(km/h),Direction du vent,Point de rosée(°C),Facteur vent(°C),Précipitations dernière heure(mm),Précipitations dernières 24 h(mm),Précipitations de la semaine(mm),Précipitations du mois(mm),Précipitations totales(mm),Lumière(lux),UVI
2023-04-26 19:40:00,,,,0.2,58.4,10.6,102.6,24.3, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 19:50:00,0.0,44.8,25.1,0.2,58.4,10.6,103.1,24.4, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 20:00:00,0.0,44.8,25.1,0.2,58.4,10.6,102.6,24.4, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 20:10:00,0.0,44.8,25.1,0.2,58.4,10.6,102.6,24.4, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 20:20:00,0.0,44.8,25.0,0.2,58.4,10.5,102.0,24.4, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 20:30:00,0.0,44.8,25.0,0.2,58.4,10.5,102.0,24.5, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 20:40:00,0.0,44.8,25.0,0.4,57.9,10.5,101.5,24.5, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 20:50:00,0.0,44.3,25.0,0.2,58.4,10.6,102.0,24.4, 22.9,38,1017.1,951.7, 12.2, 15.8, ENE, 7.9, 21.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 21:00:00,0.0,44.8,25.0,0.2,58.4,10.5,101.5,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 21:10:00,0.0,44.8,24.9,0.2,58.4,10.6,102.0,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 21:20:00,0.0,44.8,24.9,0.2,58.4,10.5,101.5,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 21:30:00,0.0,44.8,24.8,0.2,58.4,10.5,101.5,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 21:40:00,0.0,44.8,24.8,0.2,58.4,10.6,102.0,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 21:50:00,0.0,44.8,24.8,0.2,58.4,10.6,101.9,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 22:00:00,0.0,45.3,24.7,0.2,58.4,10.5,101.5,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 22:10:00,0.0,44.8,24.6,0.2,58.4,10.6,102.0,24.4, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 22:20:00,0.0,44.8,24.7,0.2,58.4,10.5,101.5,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 22:30:00,0.0,44.8,24.6,0.2,58.4,10.6,102.5,24.5, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 22:40:00,0.0,44.8,24.5,0.1,58.9,10.5,101.4,24.4, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 22:50:00,0.0,44.8,24.5,0.1,58.9,10.5,100.9,24.4, 19.9,45,1017.7,952.3, 1.1, 2.5, SW, 7.6, 19.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 23:00:00,0.0,44.8,24.5,0.2,58.4,10.5,101.4,24.4, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 23:10:00,0.0,44.8,24.4,0.1,58.9,10.5,101.4,24.3, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 23:20:00,0.0,45.4,24.4,0.1,58.9,10.5,101.4,24.3, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 23:30:00,0.0,45.4,24.3,0.1,58.9,10.5,101.4,24.3, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 23:40:00,0.0,45.4,24.3,0.1,58.9,10.5,101.4,24.3, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-26 23:50:00,0.0,45.4,24.3,0.1,58.9,10.5,101.4,24.3, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 00:00:00,0.0,45.4,24.2,0.1,58.9,10.5,101.4,24.2, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 00:10:00,0.0,45.4,24.2,0.1,58.9,10.5,101.4,24.2, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 00:20:00,0.0,45.4,24.1,0.0,59.5,10.5,101.9,24.2, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 00:30:00,0.0,45.4,24.1,0.0,59.5,10.5,101.4,24.2, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 00:40:00,0.0,45.4,24.0,0.0,60.0,10.5,101.4,24.1, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 00:50:00,0.0,45.4,24.0,0.0,60.0,10.5,101.4,24.1, 15.5,60,1017.5,952.1, 0.0, 0.0, NW, 7.8, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 01:00:00,0.0,45.9,24.0,0.0,60.0,10.5,101.5,24.1, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 01:10:00,0.0,45.4,23.9,0.0,60.0,10.5,101.5,24.1, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 01:20:00,0.0,45.4,23.8,0.2,60.5,10.5,101.5,24.1, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 01:30:00,0.0,45.9,23.8,0.0,60.0,10.5,101.5,24.0, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 01:40:00,0.0,45.4,23.8,0.2,60.5,10.5,102.0,24.0, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 01:50:00,0.0,45.9,23.7,0.2,60.5,10.5,102.0,24.0, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 02:00:00,0.0,45.9,23.6,0.2,60.5,10.5,102.0,24.0, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 02:10:00,0.0,45.9,23.6,0.3,61.0,10.4,101.5,23.9, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 02:20:00,0.0,45.9,23.5,0.3,61.0,10.5,102.0,23.9, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 02:30:00,0.0,45.9,23.5,0.3,61.1,10.4,101.5,23.8, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 02:40:00,0.0,46.4,23.5,0.3,61.1,10.4,102.0,23.8, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 02:50:00,0.0,46.4,23.4,0.3,61.1,10.4,102.0,23.8, 14.0,62,1016.8,951.4, 2.5, 3.6, W, 6.9, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 03:00:00,0.0,46.4,23.3,0.3,61.1,10.4,102.0,23.8, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 03:10:00,0.0,46.4,23.3,0.3,61.1,10.4,102.0,23.8, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 03:20:00,0.0,46.4,23.2,0.3,61.1,10.4,102.0,23.7, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 03:30:00,0.0,46.4,23.2,0.3,61.1,10.4,102.0,23.6, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 03:40:00,0.0,46.9,23.1,0.4,61.6,10.4,102.0,23.7, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 03:50:00,0.0,46.4,23.1,0.4,61.6,10.5,103.1,23.6, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 04:00:00,0.0,46.4,23.1,0.4,61.6,10.5,103.1,23.6, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 04:10:00,0.0,46.4,23.0,0.5,62.1,10.4,102.6,23.5, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 04:20:00,0.0,46.9,23.0,0.5,62.2,10.4,102.6,23.5, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 04:30:00,0.0,46.9,22.8,0.5,62.2,10.4,103.2,23.5, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 04:40:00,0.0,46.9,22.8,0.5,62.2,10.4,102.6,23.5, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 04:50:00,0.0,46.9,22.8,0.5,62.2,10.4,103.1,23.4, 12.9,66,1016.3,950.9, 0.0, 0.0, W, 6.7, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-27 05:00:00,0.0,46.9,22.7,,,10.4,103.2,23.4, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 05:10:00,0.0,46.9,22.7,,,,,, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 05:20:00,0.0,47.0,22.6,0.7,62.7,10.4,103.2,23.3, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 05:30:00,0.0,47.0,22.6,0.7,62.7,10.4,103.2,23.3, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 05:40:00,0.0,47.4,22.6,0.7,62.7,10.4,103.2,23.2, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 05:50:00,0.0,47.5,22.5,0.7,62.7,10.4,103.2,23.2, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 06:00:00,0.0,47.5,22.5,0.8,63.3,10.4,103.2,23.2, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 06:10:00,0.0,47.5,22.4,0.8,63.3,10.4,103.2,23.1, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 06:20:00,0.0,47.5,22.3,0.8,63.3,10.4,103.2,23.1, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 06:30:00,0.0,47.5,22.3,0.7,62.8,10.4,103.8,23.1, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 06:40:00,0.0,47.5,22.2,0.8,63.3,10.4,103.8,23.1, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 06:50:00,0.0,48.0,22.2,0.8,63.3,10.4,104.4,23.0, 17.1,57,1016.6,951.2, 2.5, 2.5, NW, 8.5, 17.1,0.0,0.0,0.0,0.0,14.4, 20898.2,1
2023-04-27 07:00:00,0.0,47.5,22.1,0.8,63.3,10.4,104.4,23.0, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 07:10:00,0.0,47.5,22.1,0.8,63.3,10.4,104.4,23.0, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 07:20:00,0.0,47.5,22.1,0.8,63.3,10.4,104.4,23.0, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 07:30:00,0.0,48.1,22.0,1.1,64.4,10.4,104.4,22.9, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 07:40:00,0.0,47.5,22.0,0.9,63.9,10.4,105.0,22.8, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 07:50:00,0.0,48.1,22.0,0.9,63.9,10.4,105.6,22.8, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 08:00:00,0.0,48.1,22.0,0.9,63.9,10.4,105.6,22.8, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 08:10:00,0.0,48.1,21.9,1.1,64.4,10.4,105.6,22.7, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 08:20:00,0.0,48.1,21.8,1.1,64.4,10.4,105.6,22.7, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 08:30:00,0.0,48.6,21.9,1.1,64.4,10.5,106.7,22.6, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 08:40:00,0.0,48.6,21.8,1.1,64.4,10.4,106.2,22.6, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 08:50:00,0.0,48.6,21.8,1.1,64.4,10.5,106.7,22.6, 23.5,35,1017.3,951.9, 2.5, 3.6, S, 7.2, 23.5,0.0,0.0,0.0,0.0,14.4, 74826.6,4
2023-04-27 09:00:00,0.0,48.6,21.8,1.2,65.0,10.4,106.8,22.6, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 09:10:00,0.0,48.6,21.8,1.2,65.0,10.5,107.3,22.6, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 09:20:00,0.0,48.6,21.9,1.2,65.0,10.5,107.9,22.6, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 09:30:00,0.0,48.6,21.9,1.2,64.9,10.5,107.9,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 09:40:00,0.0,48.6,21.9,1.2,65.0,10.5,108.0,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 09:50:00,0.0,48.6,21.9,1.2,64.9,10.5,108.5,22.6, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 10:00:00,0.0,48.6,22.0,1.3,65.5,10.6,109.1,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 10:10:00,0.0,48.6,22.0,1.3,65.5,10.5,109.2,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 10:20:00,0.0,48.1,22.0,1.2,65.1,10.5,109.2,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 10:30:00,0.0,48.6,22.0,1.3,65.5,10.6,110.3,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 10:40:00,0.0,49.1,22.1,1.3,65.5,10.6,110.3,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 10:50:00,0.0,48.6,22.2,1.3,65.5,10.6,110.4,22.5, 27.4,30,1017.6,952.2, 5.0, 6.1, E, 8.3, 27.4,0.0,0.0,0.0,0.0,14.4, 120004.2,9
2023-04-27 11:00:00,0.0,48.6,22.3,1.3,65.5,10.6,110.4,22.5, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 11:10:00,0.0,49.1,22.3,1.3,65.5,10.7,111.5,22.5, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 11:20:00,0.0,49.1,22.4,1.3,65.6,10.7,111.5,22.5, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 11:30:00,0.0,48.6,22.5,1.3,65.5,10.7,111.5,22.5, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 11:40:00,0.0,49.1,22.5,1.3,65.5,10.7,112.2,22.6, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 11:50:00,0.0,49.1,22.6,1.3,65.5,10.7,111.6,22.6, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 12:00:00,0.0,48.6,22.6,1.3,65.5,10.7,112.7,22.6, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 12:10:00,0.0,49.1,22.7,1.3,65.5,10.7,112.7,22.6, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 12:20:00,0.0,48.6,22.8,1.4,66.1,10.7,112.7,22.6, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 12:30:00,0.0,49.1,22.9,1.3,65.5,10.7,112.7,22.7, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 12:40:00,0.0,49.1,23.0,1.3,65.5,10.7,112.7,22.8, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 12:50:00,0.0,49.1,23.1,1.4,66.1,10.8,113.4,22.8, 29.1,24,1016.8,951.4, 8.6, 11.2, SSE, 6.5, 28.8,0.0,0.0,0.0,0.0,14.4, 127132.4,11
2023-04-27 13:00:00,0.0,48.6,23.1,1.3,65.5,10.8,113.9,22.8, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 13:10:00,0.0,49.1,23.3,1.3,65.5,10.8,113.9,22.9, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 13:20:00,0.0,48.6,23.4,1.3,65.5,10.8,114.0,23.0, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 13:30:00,0.0,49.1,23.5,1.3,65.5,10.8,114.0,23.0, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 13:40:00,0.0,48.6,23.6,1.3,65.5,10.8,114.0,23.1, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 13:50:00,0.0,49.1,23.6,1.3,65.5,10.9,114.0,23.1, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 14:00:00,0.0,48.6,23.8,1.3,65.5,10.9,114.6,23.1, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 14:10:00,0.0,48.6,23.8,1.3,65.5,10.9,114.0,23.1, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 14:20:00,0.0,48.6,23.9,1.3,65.5,10.9,114.6,23.3, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 14:30:00,0.0,48.6,24.0,1.3,65.5,10.9,114.0,23.3, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 14:40:00,0.0,48.6,24.1,1.3,65.5,10.9,114.0,23.3, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 14:50:00,0.0,48.6,24.1,1.3,65.5,10.9,114.0,23.4, 30.4,21,1015.9,950.5, 8.6, 12.2, S, 5.7, 30.2,0.0,0.0,0.0,0.0,14.4, 62084.0,4
2023-04-27 15:00:00,0.0,48.6,24.3,1.3,65.5,11.0,114.6,23.5, 29.8,23,1016.1,950.7, 12.2, 17.3, SE, 6.5, 29.3,0.0,0.0,0.0,0.0,14.4, 48952.8,3
2023-04-27 15:10:00,0.0,48.6,24.3,1.2,65.0,10.9,114.0,23.5, 29.8,23,1016.1,950.7, 12.2, 17.3, SE, 6.5, 29.3,0.0,0.0,0.0,0.0,14.4, 48952.8,3
2023-04-27 15:20:00,0.0,48.6,24.5,1.3,65.5,11.0,114.0,23.6, 29.8,23,1016.1,950.7, 12.2, 17.3, SE, 6.5, 29.3,0.0,0.0,0.0,0.0,14.4, 48952.8,3
2023-04-27 15:30:00,0.0,48.6,24.5,1.2,65.0,11.0,114.6,23.6, 29.8,23,1016.1,950.7, 12.2, 17.3, SE, 6.5, 29.3,0.0,0.0,0.0,0.0,14.4, 48952.8,3
