"Time","638de53168f31919048f189d, 63932c6e68f319085df375b5; B2_solar_x2_03, Soil_tension","638de53168f31919048f189d, 63932c6e68f319085df375b7; B2_solar_x2_03, Resistance","638de53168f31919048f189d, 63932c6e68f319085df375b9; B2_solar_x2_03, Soil_temperature","638de56a68f31919048f189e, 63932ce468f319085df375cb; B3_solar_x1_02, Resistance","638de57568f31919048f189f, 63932c3668f319085df375ab; B4_solar_x1_03, Soil_tension","638de57568f31919048f189f, 63932c3668f319085df375ad; B4_solar_x1_03, Resistance","638de57568f31919048f189f, 63932c3668f319085df375af; B4_solar_x1_03, Soil_temperature"
"2023-03-06 10:50:00 +0000 UTC",0.4,60.4,12.6,79,8.8,102,13.1
"2023-03-06 11:00:00 +0000 UTC",0.5,61,12.6,79,8.8,101.5,13.1
"2023-03-06 11:10:00 +0000 UTC",0.5,61,12.6,,8.8,102,13.1
"2023-03-06 11:20:00 +0000 UTC",0.5,61,12.7,79,8.8,102,13.1
"2023-03-06 11:30:00 +0000 UTC",0.5,61,12.7,79,8.8,102,13.1
"2023-03-06 11:40:00 +0000 UTC",0.5,61,12.8,78.9,8.8,102,13.1
"2023-03-06 11:50:00 +0000 UTC",0.5,61,12.85,79,8.8,102,13.1
"2023-03-06 12:00:00 +0000 UTC",0.4,60.5,12.9,79,8.8,102,13.2
"2023-03-06 12:10:00 +0000 UTC",0.5,61,13,78.9,8.8,102,13.2
"2023-03-06 12:20:00 +0000 UTC",0.5,61,13,78.9,8.8,101.5,13.2
"2023-03-06 12:30:00 +0000 UTC",0.5,61,13.1,79,8.8,102,13.3
"2023-03-06 12:40:00 +0000 UTC",0.5,61,13.1,79,8.8,102,13.3
"2023-03-06 12:50:00 +0000 UTC",0.4,60.5,13.2,78.5,8.8,102,13.3
"2023-03-06 13:00:00 +0000 UTC",0.5,61,13.3,78.4,8.9,103.1,13.3
"2023-03-06 13:10:00 +0000 UTC",0.4,60.5,13.3,78.4,8.8,102,13.3
"2023-03-06 13:20:00 +0000 UTC",0.6,61.1,13.4,77.9,8.8,102,13.4
"2023-03-06 13:30:00 +0000 UTC",0.5,61,13.5,77.9,8.8,102,13.4
"2023-03-06 13:40:00 +0000 UTC",0.5,61,13.5,77.8,8.85,102,13.5
"2023-03-06 13:50:00 +0000 UTC",0.5,61,13.6,77.8,8.9,101.9,13.5
"2023-03-06 14:00:00 +0000 UTC",0.5,61,13.65,77.8,8.9,101.9,13.5
"2023-03-06 14:10:00 +0000 UTC",0.5,61,13.8,77.8,8.8,100.9,13.6
"2023-03-06 14:20:00 +0000 UTC",0.5,61,13.8,77.8,8.9,101.4,13.6
"2023-03-06 14:30:00 +0000 UTC",0.5,61,14,77.3,8.8,100.9,13.6
"2023-03-06 14:40:00 +0000 UTC",0.5,61,14,77.8,8.9,101.4,13.7
"2023-03-06 14:50:00 +0000 UTC",0.5,61,14.1,76.8,8.85,100.9,13.8
"2023-03-06 15:00:00 +0000 UTC",0.5,61,14.1,76.8,8.9,100.9,13.8
"2023-03-06 15:10:00 +0000 UTC",0.5,61,14.3,76.8,8.9,100.9,13.8
"2023-03-06 15:20:00 +0000 UTC",0.5,61,14.3,76.7,8.9,100.9,13.9
"2023-03-06 15:30:00 +0000 UTC",0.5,61,14.3,76.7,8.9,100.8,14
"2023-03-06 15:40:00 +0000 UTC",0.5,61,14.5,76.7,8.9,100.8,14
"2023-03-06 15:50:00 +0000 UTC",0.4,60.5,14.5,76.2,,,
"2023-03-06 16:00:00 +0000 UTC",0.5,61,14.55,76.2,9.5,99.7,14.1
"2023-03-06 16:10:00 +0000 UTC",0.5,61,14.6,76.2,9.5,99.7,14.1
"2023-03-06 16:20:00 +0000 UTC",0.5,61,14.7,76.7,9.5,99.7,14.15
"2023-03-06 16:30:00 +0000 UTC",0.5,61,14.7,75.7,9.5,99.7,14.3
"2023-03-06 16:40:00 +0000 UTC",0.5,61,14.8,75.6,9.5,99.6,14.3
"2023-03-06 16:50:00 +0000 UTC",0.5,61,14.8,,9.5,99.6,14.3
"2023-03-06 17:00:00 +0000 UTC",0.5,61,14.9,,,,
"2023-03-06 17:10:00 +0000 UTC",0.5,61,14.9,75.6,,,
"2023-03-06 17:20:00 +0000 UTC",0.4,60.4,15,75.6,9.4,99.6,14.4
"2023-03-06 17:30:00 +0000 UTC",0.4,60.4,15,75.6,9.3,99,14.5
"2023-03-06 17:40:00 +0000 UTC",0.5,61,15,75.6,9.3,99,14.5
"2023-03-06 17:50:00 +0000 UTC",0.4,60.4,15,75.6,9.3,99,14.6
"2023-03-06 18:00:00 +0000 UTC",0.45,60.7,15,75.6,9.2,98.5,14.6
"2023-03-06 18:10:00 +0000 UTC",0.2,59.9,15,75.6,9.2,98.5,14.6
"2023-03-06 18:20:00 +0000 UTC",0.2,59.9,15,75.6,9.2,98.5,14.6
"2023-03-06 18:30:00 +0000 UTC",0.2,59.9,15,75.6,9.2,98.5,14.7
"2023-03-06 18:40:00 +0000 UTC",0.2,59.9,15,75.6,9.3,99,14.7
"2023-03-06 18:50:00 +0000 UTC",0.2,59.9,15,75.6,9.3,99,14.7
"2023-03-06 19:00:00 +0000 UTC",,,,,,,
"2023-03-06 19:10:00 +0000 UTC",0.2,59.9,15,75.6,9.2,98.4,14.8
"2023-03-06 19:20:00 +0000 UTC",0.2,59.9,15,75.6,9.2,98.4,14.8
"2023-03-06 19:30:00 +0000 UTC",0.4,60.4,15,75.6,9.2,98.5,14.8
"2023-03-06 19:40:00 +0000 UTC",0.2,59.9,15,75.6,9.3,98.9,14.8
"2023-03-06 19:50:00 +0000 UTC",0.2,59.9,15,75.6,9.2,98.5,14.8
"2023-03-06 20:00:00 +0000 UTC",0.4,60.4,15,76.1,9.3,99,14.8
"2023-03-06 20:10:00 +0000 UTC",0.2,59.9,14.9,76.7,9.2,98.45,14.8
"2023-03-06 20:20:00 +0000 UTC",0.2,59.9,14.9,76.7,9.3,98.9,14.8
"2023-03-06 20:30:00 +0000 UTC",0.2,59.9,14.9,76.6,9.2,98.4,14.8
"2023-03-06 20:40:00 +0000 UTC",0.5,61,14.8,76.7,9.3,99,14.8
"2023-03-06 20:50:00 +0000 UTC",0.4,60.5,14.8,76.7,9.2,98.5,14.8
"2023-03-06 21:00:00 +0000 UTC",0.5,61,14.8,76.6,9.3,99,14.8
"2023-03-06 21:10:00 +0000 UTC",0.5,61,14.7,76.7,9.2,98.5,14.8
"2023-03-06 21:20:00 +0000 UTC",0.5,61,14.8,76.7,9.1,98,14.8
"2023-03-06 21:30:00 +0000 UTC",0.4,60.5,14.7,76.7,9.2,98.5,14.7
"2023-03-06 21:40:00 +0000 UTC",0.4,60.5,14.7,77.7,9.2,98.5,14.8
"2023-03-06 21:50:00 +0000 UTC",0.45,60.75,14.6,77.7,9.3,98.9,14.7
"2023-03-06 22:00:00 +0000 UTC",0.5,61,14.6,77.7,9.5,99.7,14.7
"2023-03-06 22:10:00 +0000 UTC",0.5,61,14.6,77.8,9.3,99,14.7
"2023-03-06 22:20:00 +0000 UTC",0.5,61,14.6,77.8,9.3,99,14.7
"2023-03-06 22:30:00 +0000 UTC",0.5,61,14.5,77.8,9.3,99,14.7
"2023-03-06 22:40:00 +0000 UTC",0.5,61,14.5,77.8,9.3,99,14.7
"2023-03-06 22:50:00 +0000 UTC",0.5,61,14.5,77.8,9.3,99,14.6
"2023-03-06 23:00:00 +0000 UTC",0.5,61,14.5,77.8,9.4,99.6,14.6
"2023-03-06 23:10:00 +0000 UTC",0.5,61,14.4,78.05,9.4,99.6,14.6
"2023-03-06 23:20:00 +0000 UTC",0.5,61,14.4,77.8,9.3,99,14.6
"2023-03-06 23:30:00 +0000 UTC",0.5,61,14.3,77.8,9.4,99.6,14.6
"2023-03-06 23:40:00 +0000 UTC",,,,77.8,9.4,99.6,14.6
"2023-03-06 23:50:00 +0000 UTC",0.5,61,14.3,78.3,9.4,99.6,14.6
"2023-03-07 00:00:00 +0000 UTC",0.5,61,14.2,77.8,9.4,99.6,14.6
"2023-03-07 00:10:00 +0000 UTC",0.5,61,14.1,78.9,9.4,99.6,14.5
"2023-03-07 00:20:00 +0000 UTC",0.5,61,14.1,78.9,9.4,99.6,14.5
"2023-03-07 00:30:00 +0000 UTC",0.8,62.1,14.1,78.9,9.5,99.7,14.5
"2023-03-07 00:40:00 +0000 UTC",0.8,62.1,14.1,,9.5,99.7,14.5
"2023-03-07 00:50:00 +0000 UTC",0.8,62.1,14.1,78.9,8.9,100.8,14.5
"2023-03-07 01:00:00 +0000 UTC",0.7,61.6,14,78.9,8.9,100.8,14.5
"2023-03-07 01:10:00 +0000 UTC",0.6,61.5,14,78.9,8.9,100.2,14.4
"2023-03-07 01:20:00 +0000 UTC",0.8,62.1,14,78.9,8.9,100.2,14.4
"2023-03-07 01:30:00 +0000 UTC",0.8,62.1,13.9,78.9,8.9,100.8,14.4
"2023-03-07 01:40:00 +0000 UTC",0.8,62.1,13.85,78.9,8.9,100.8,14.3
"2023-03-07 01:50:00 +0000 UTC",0.8,62.1,13.8,79.5,8.9,100.2,14.3
"2023-03-07 02:00:00 +0000 UTC",0.8,62.1,13.8,79,8.9,100.8,14.3
"2023-03-07 02:10:00 +0000 UTC",0.8,62.1,13.7,79.5,8.9,100.8,14.3
"2023-03-07 02:20:00 +0000 UTC",0.8,62.1,13.7,80.05,8.9,100.8,14.3
"2023-03-07 02:30:00 +0000 UTC",0.8,62.1,13.7,80.1,8.9,101.3,14.3
"2023-03-07 02:40:00 +0000 UTC",0.8,62.1,13.6,80.1,8.9,100.8,14.2
"2023-03-07 02:50:00 +0000 UTC",0.8,62.1,13.6,80.1,8.9,101.3,14.1
"2023-03-07 03:00:00 +0000 UTC",0.8,62.1,13.6,80.1,8.95,101.9,14.2
"2023-03-07 03:10:00 +0000 UTC",0.8,62.1,13.5,80.6,8.9,101.4,14.1
"2023-03-07 03:20:00 +0000 UTC",0.8,62.1,13.5,80.1,8.9,101.4,14.1
"2023-03-07 03:30:00 +0000 UTC",0.8,62.1,13.5,81.2,8.9,101.65,14.1
"2023-03-07 03:40:00 +0000 UTC",1,63.2,13.4,81.2,8.9,101.9,14
"2023-03-07 03:50:00 +0000 UTC",1,63.2,13.4,81.2,8.9,101.9,14.1
"2023-03-07 04:00:00 +0000 UTC",1,63.2,13.3,81.2,8.9,101.9,14
"2023-03-07 04:10:00 +0000 UTC",1,63.2,13.3,81.2,8.9,101.9,14
"2023-03-07 04:20:00 +0000 UTC",1,63.2,13.3,81.2,8.95,102.5,14
"2023-03-07 04:30:00 +0000 UTC",1,63.2,13.2,81.2,8.9,101.9,14
"2023-03-07 04:40:00 +0000 UTC",1,63.2,13.2,81.2,8.9,102,13.9
"2023-03-07 04:50:00 +0000 UTC",1,63.2,13.1,81.3,8.9,102,13.9
"2023-03-07 05:00:00 +0000 UTC",1,63.2,13.1,81.7,9,103.1,13.9
"2023-03-07 05:10:00 +0000 UTC",1,63.2,13.1,81.8,9,103.1,13.8
"2023-03-07 05:20:00 +0000 UTC",1.15,63.7,13.05,,9,103.1,13.8
"2023-03-07 05:30:00 +0000 UTC",1.3,64.2,13,82.35,8.95,103.1,13.8
"2023-03-07 05:40:00 +0000 UTC",1,63.2,13,82.4,8.9,102.6,13.8
"2023-03-07 05:50:00 +0000 UTC",1,63.2,12.9,82.4,9,103.7,13.8
"2023-03-07 06:00:00 +0000 UTC",1.2,63.7,12.9,82.4,9,103.7,13.7
"2023-03-07 06:10:00 +0000 UTC",1.3,64.3,12.9,82.4,9,103.7,13.7
"2023-03-07 06:20:00 +0000 UTC",1.3,64.3,12.8,82.4,8.9,103.1,13.7
"2023-03-07 06:30:00 +0000 UTC",1.3,64.3,12.8,82.4,8.9,103.1,13.6
"2023-03-07 06:40:00 +0000 UTC",1.3,64.3,12.8,82.9,9,104.3,13.6
"2023-03-07 06:50:00 +0000 UTC",1.3,64.3,12.8,83.5,9,104.3,13.6
"2023-03-07 07:00:00 +0000 UTC",1.3,64.3,12.8,83.5,9,104.3,13.6
"2023-03-07 07:10:00 +0000 UTC",1.3,64.3,12.6,83.5,9,104.3,13.5
"2023-03-07 07:20:00 +0000 UTC",1.3,64.3,12.6,83.5,8.95,104.3,13.5
"2023-03-07 07:30:00 +0000 UTC",1.4,64.9,12.6,83,,,
"2023-03-07 07:40:00 +0000 UTC",1.3,64.4,12.6,83,9,104.9,13.5
"2023-03-07 07:50:00 +0000 UTC",1.6,65.4,12.6,83.5,9,104.4,13.5
"2023-03-07 08:00:00 +0000 UTC",1.5,65.3,12.6,83.5,8.95,104.4,13.4
"2023-03-07 08:10:00 +0000 UTC",1.5,65.3,12.5,83.5,8.9,104.4,13.3
"2023-03-07 08:20:00 +0000 UTC",1.6,65.4,12.6,83.6,9,105,13.4
"2023-03-07 08:30:00 +0000 UTC",1.6,65.4,12.5,83.6,9,105,13.4
"2023-03-07 08:40:00 +0000 UTC",1.6,65.4,12.5,83.6,9,105.5,13.3
"2023-03-07 08:50:00 +0000 UTC",1.5,65.3,12.5,83.55,9,105.5,13.3
"2023-03-07 09:00:00 +0000 UTC",1.3,64.3,12.5,83.5,9,105.6,13.3
"2023-03-07 09:10:00 +0000 UTC",0.9,62.7,12.6,83.5,9,105.6,13.3
"2023-03-07 09:20:00 +0000 UTC",0.3,59.35,12.6,82.4,9,105.6,13.3
"2023-03-07 09:30:00 +0000 UTC",0.6,55.6,12.6,81.9,9,105.6,13.3
"2023-03-07 09:40:00 +0000 UTC",0,52.9,12.7,81.3,9,105.6,13.3
"2023-03-07 09:50:00 +0000 UTC",0,52.4,12.8,80.1,9,105.6,13.3
"2023-03-07 10:00:00 +0000 UTC",0,52.3,12.8,78.5,9,105.6,13.3
"2023-03-07 10:10:00 +0000 UTC",0,52.3,12.9,76.7,9,105,13.3
"2023-03-07 10:20:00 +0000 UTC",0,51.8,13,75.1,9,105.6,13.3
"2023-03-07 10:30:00 +0000 UTC",0,51.8,13.1,73.3,8.9,104.4,13.3
"2023-03-07 10:40:00 +0000 UTC",0,52.3,13.1,70.6,8.9,103.2,13.3
"2023-03-07 10:50:00 +0000 UTC",0,51.3,13.3,68.8,8.9,102.6,13.3
"2023-03-07 11:00:00 +0000 UTC",0,51.8,13.3,66.1,8.8,102,13.4
"2023-03-07 11:10:00 +0000 UTC",0,51.3,13.5,64.4,8.8,100.9,13.4
"2023-03-07 11:20:00 +0000 UTC",0,51.3,13.6,61.7,9.3,98.8,13.5
"2023-03-07 11:30:00 +0000 UTC",0,51.3,13.8,59.5,8.7,96.2,13.5
"2023-03-07 11:40:00 +0000 UTC",0,51.7,13.9,56.2,8.4,95,13.6
"2023-03-07 11:50:00 +0000 UTC",0,51.3,14,54,8.1,93.8,13.6
"2023-03-07 12:00:00 +0000 UTC",0,51.3,14,51.3,7.7,92.1,13.6
"2023-03-07 12:10:00 +0000 UTC",0,51.2,14.1,49.7,7.4,90.9,13.7
"2023-03-07 12:20:00 +0000 UTC",0,51.7,14.2,47.6,7.3,90.2,13.8
"2023-03-07 12:30:00 +0000 UTC",0,52.3,14.3,46.5,6.9,88.6,13.8
"2023-03-07 12:40:00 +0000 UTC",0,51.2,14.4,46,6.6,87.4,13.8
"2023-03-07 12:50:00 +0000 UTC",0,51.2,14.5,45.4,6.4,86.3,14
"2023-03-07 13:00:00 +0000 UTC",0,51.8,14.6,44.9,6.1,85.2,14
"2023-03-07 13:10:00 +0000 UTC",0,51.7,14.6,44.4,6,84.6,14
"2023-03-07 13:20:00 +0000 UTC",0,51.7,14.7,44.4,5.8,84,14.1
"2023-03-07 13:30:00 +0000 UTC",0,51.25,14.8,44.4,5.6,82.9,14.1
"2023-03-07 13:40:00 +0000 UTC",0,52.3,15,44.3,5.5,82.4,14.2
"2023-03-07 13:50:00 +0000 UTC",0,51.2,15,44.3,5.3,81.7,14.3
"2023-03-07 14:00:00 +0000 UTC",0,50.7,15.1,44.3,5.3,81.7,14.3
"2023-03-07 14:10:00 +0000 UTC",0,51.2,15.1,44.3,5.05,80.6,14.4
"2023-03-07 14:20:00 +0000 UTC",,,,,5,80.6,14.5
"2023-03-07 14:30:00 +0000 UTC",0,51.2,15.3,43.8,4.8,79.5,14.6
"2023-03-07 14:40:00 +0000 UTC",0,51.2,15.4,43.3,4.8,79.4,14.6
"2023-03-07 14:50:00 +0000 UTC",0,51.2,15.5,43.8,4.8,79.4,14.6
"2023-03-07 15:00:00 +0000 UTC",0,50.7,15.5,43.3,4.5,78.3,14.7
"2023-03-07 15:10:00 +0000 UTC",0,50.7,15.5,43.3,4.5,78.3,14.8
"2023-03-07 15:20:00 +0000 UTC",0,50.7,15.6,43.3,4.5,78.2,14.8
"2023-03-07 15:30:00 +0000 UTC",,,,43.3,4.3,77.2,14.9
"2023-03-07 15:40:00 +0000 UTC",0,50.95,15.75,43.3,4.3,77.2,15
"2023-03-07 15:50:00 +0000 UTC",0,50.7,15.8,43.3,4,76.1,15
"2023-03-07 16:00:00 +0000 UTC",0,50.7,15.9,43.3,4.1,76.6,15.1
"2023-03-07 16:10:00 +0000 UTC",0,50.7,16,43.3,4,76.1,15.2
"2023-03-07 16:20:00 +0000 UTC",0,50.7,16,43.3,4,76,15.3
"2023-03-07 16:30:00 +0000 UTC",0,50.7,16,43.3,4,76,15.3
"2023-03-07 16:40:00 +0000 UTC",0,50.2,16.1,43.3,3.7,74.9,15.3
"2023-03-07 16:50:00 +0000 UTC",0,50.2,16.1,43.3,3.9,75.5,15.4
"2023-03-07 17:00:00 +0000 UTC",0,50.2,16.1,43.3,3.7,74.9,15.5
"2023-03-07 17:10:00 +0000 UTC",0,50.2,16.1,43.3,3.7,74.9,15.5
"2023-03-07 17:20:00 +0000 UTC",0,50.2,16.2,43.3,3.7,74.9,15.6
"2023-03-07 17:30:00 +0000 UTC",0,50.2,16.2,43.3,3.7,74.9,15.6
"2023-03-07 17:40:00 +0000 UTC",0,50.2,16.2,43.3,3.6,74.4,15.6
"2023-03-07 17:50:00 +0000 UTC",0,50.2,16.2,43.3,3.6,74.4,15.7
"2023-03-07 18:00:00 +0000 UTC",0,50.2,16.3,43.3,3.5,73.8,15.7
"2023-03-07 18:10:00 +0000 UTC",0,50.2,16.3,43.3,3.5,73.8,15.8
"2023-03-07 18:20:00 +0000 UTC",0,50.2,16.3,43.3,3.5,73.8,15.8
"2023-03-07 18:30:00 +0000 UTC",0,49.6,16.3,43.3,3.5,73.8,15.8
"2023-03-07 18:40:00 +0000 UTC",0,49.6,16.3,43.3,3.5,73.8,15.8
"2023-03-07 18:50:00 +0000 UTC",0,50.2,16.2,43.3,3.45,73.8,15.8
"2023-03-07 19:00:00 +0000 UTC",0,49.6,16.2,,3.4,73.8,15.8
"2023-03-07 19:10:00 +0000 UTC",0,50.2,16.2,43.3,3.6,74.3,15.9
"2023-03-07 19:20:00 +0000 UTC",0,50.2,16.2,43.3,3.6,74.3,15.9
"2023-03-07 19:30:00 +0000 UTC",,,,43.3,3.4,73.8,15.9
"2023-03-07 19:40:00 +0000 UTC",0,49.6,16.2,43.3,3.4,73.8,15.9
"2023-03-07 19:50:00 +0000 UTC",0,50.1,16.1,43.3,3.6,74.3,15.9
"2023-03-07 20:00:00 +0000 UTC",0,49.6,16.1,43.3,3.7,74.9,15.95
"2023-03-07 20:10:00 +0000 UTC",0,49.6,16.1,43.3,3.7,74.9,15.9
"2023-03-07 20:20:00 +0000 UTC",0,49.6,16.1,43.3,3.7,74.9,15.9
"2023-03-07 20:30:00 +0000 UTC",0,50.1,16.1,43.8,3.7,74.9,15.9
"2023-03-07 20:40:00 +0000 UTC",0,49.6,16,43.3,3.7,74.9,16
"2023-03-07 20:50:00 +0000 UTC",0,50.1,16,43.3,3.7,74.9,15.9
"2023-03-07 21:00:00 +0000 UTC",0,50.2,16,43.8,3.7,74.9,15.9
"2023-03-07 21:10:00 +0000 UTC",0,50.1,16,43.8,3.7,74.9,15.9
"2023-03-07 21:20:00 +0000 UTC",0,50.1,16,43.8,3.7,74.9,15.9
"2023-03-07 21:30:00 +0000 UTC",0,50.1,15.9,43.8,3.7,74.9,15.9
"2023-03-07 21:40:00 +0000 UTC",0,50.1,15.85,44.3,3.7,74.9,15.9
"2023-03-07 21:50:00 +0000 UTC",0,50.1,15.8,44.3,3.7,74.9,15.9
"2023-03-07 22:00:00 +0000 UTC",0,50.1,15.8,44.3,3.7,74.9,15.8
"2023-03-07 22:10:00 +0000 UTC",0,50.1,15.8,44.3,3.8,75.4,15.8
"2023-03-07 22:20:00 +0000 UTC",0,50.2,15.8,44.3,3.7,74.9,15.8
"2023-03-07 22:30:00 +0000 UTC",0,50.1,15.7,,3.9,75.9,15.8
"2023-03-07 22:40:00 +0000 UTC",0,51.1,15.6,44.3,,,
"2023-03-07 22:50:00 +0000 UTC",0,50.1,15.6,44.3,3.9,75.9,15.8
"2023-03-07 23:00:00 +0000 UTC",0,50.1,15.6,44.3,4.2,76.9,15.8
"2023-03-07 23:10:00 +0000 UTC",0,50.6,15.6,44.3,4,76,15.8
"2023-03-07 23:20:00 +0000 UTC",0,50.1,15.5,44.3,4,76,15.8
"2023-03-07 23:30:00 +0000 UTC",0,50.1,15.5,44.8,4,76,15.8
"2023-03-07 23:40:00 +0000 UTC",0,50.15,15.5,44.3,4,76,15.7
"2023-03-07 23:50:00 +0000 UTC",0,50.6,15.4,44.3,4.05,76.25,15.65
"2023-03-08 00:00:00 +0000 UTC",0,50.2,15.4,44.3,4.1,76.6,15.6
"2023-03-08 00:10:00 +0000 UTC",0,50.2,15.3,44.3,4.1,76.6,15.6
"2023-03-08 00:20:00 +0000 UTC",0,50.2,15.3,44.3,4.1,76.6,15.6
"2023-03-08 00:30:00 +0000 UTC",0,50.2,15.3,44.8,4.2,77.1,15.6
"2023-03-08 00:40:00 +0000 UTC",0,51.2,15.3,44.8,4.2,77.1,15.6
"2023-03-08 00:50:00 +0000 UTC",0,50.2,15.3,44.9,4.2,77.1,15.6
"2023-03-08 01:00:00 +0000 UTC",0,51.2,15.2,44.9,4.2,77.1,15.5
"2023-03-08 01:10:00 +0000 UTC",0,50.7,15.1,45.4,4.2,77.1,15.5
"2023-03-08 01:20:00 +0000 UTC",0,51.2,15.1,45.4,4.2,77.1,15.5
"2023-03-08 01:30:00 +0000 UTC",0,50.7,15.1,45.4,4.4,77.7,15.5
"2023-03-08 01:40:00 +0000 UTC",0,50.7,15.05,45.4,4.2,77.2,15.5
"2023-03-08 01:50:00 +0000 UTC",0,50.7,15,45.9,4.5,78.2,15.5
"2023-03-08 02:00:00 +0000 UTC",0,50.7,15,45.4,4.4,77.7,15.5
"2023-03-08 02:10:00 +0000 UTC",0,51.2,15,45.4,4.5,78.2,15.4
"2023-03-08 02:20:00 +0000 UTC",0,50.7,15,45.4,4.5,78.2,15.4
"2023-03-08 02:30:00 +0000 UTC",0,51.2,14.9,45.4,4.4,77.7,15.5
"2023-03-08 02:40:00 +0000 UTC",0,50.7,14.9,45.4,4.5,78.2,15.3
"2023-03-08 02:50:00 +0000 UTC",0,50.7,14.8,45.4,4.5,78.2,15.3
"2023-03-08 03:00:00 +0000 UTC",0,51.2,14.8,45.4,4.5,78.2,15.3
"2023-03-08 03:10:00 +0000 UTC",0,51.2,14.8,45.9,4.5,78.2,15.3
"2023-03-08 03:20:00 +0000 UTC",0,51.2,14.8,45.4,4.6,78.8,15.3
"2023-03-08 03:30:00 +0000 UTC",0,51.2,14.8,45.4,4.5,78.2,15.3
"2023-03-08 03:40:00 +0000 UTC",0,51.2,14.7,45.9,4.5,78.3,15.25
"2023-03-08 03:50:00 +0000 UTC",0,51.2,14.7,45.9,4.5,78.3,15.2
"2023-03-08 04:00:00 +0000 UTC",0,51.2,14.6,45.9,4.5,78.3,15.2
"2023-03-08 04:10:00 +0000 UTC",0,51.7,14.6,45.9,4.6,78.9,15.1
"2023-03-08 04:20:00 +0000 UTC",,,,,4.8,79.4,15.2
"2023-03-08 04:30:00 +0000 UTC",0,51.2,14.6,46.4,4.8,79.4,15.1
"2023-03-08 04:40:00 +0000 UTC",0,51.2,14.6,46.4,4.8,79.4,15.1
"2023-03-08 04:50:00 +0000 UTC",0,52.2,14.6,46,4.8,79.4,15.1
"2023-03-08 05:00:00 +0000 UTC",0,51.2,14.6,46.4,4.8,79.4,15.1
"2023-03-08 05:10:00 +0000 UTC",0,51.7,14.5,46.5,4.9,80,15.1
"2023-03-08 05:20:00 +0000 UTC",0,51.2,14.5,46.4,4.8,79.4,15.1
"2023-03-08 05:30:00 +0000 UTC",0,51.2,14.5,46.5,4.8,79.4,15
"2023-03-08 05:40:00 +0000 UTC",0,51.2,14.4,46.5,4.9,80,15
"2023-03-08 05:50:00 +0000 UTC",0,51.2,14.4,46.5,4.9,80,15
"2023-03-08 06:00:00 +0000 UTC",0,51.2,14.3,46.5,5,80.5,15
"2023-03-08 06:10:00 +0000 UTC",0,51.7,14.3,46.5,5,80.5,15
"2023-03-08 06:20:00 +0000 UTC",0,51.8,14.3,46.5,5.1,81,15
"2023-03-08 06:30:00 +0000 UTC",0,51.7,14.3,47,5,80.5,14.9
"2023-03-08 06:40:00 +0000 UTC",0,51.7,14.3,46.5,5,80.5,14.9
"2023-03-08 06:50:00 +0000 UTC",0,51.8,14.2,46.5,5.2,81.5,14.9
"2023-03-08 07:00:00 +0000 UTC",0,52.3,14.2,46.5,5.1,81,14.9
"2023-03-08 07:10:00 +0000 UTC",0,51.8,14.2,46.5,5.3,81.6,14.8
"2023-03-08 07:20:00 +0000 UTC",0,51.8,14.1,46.5,5.1,80.85,14.8
"2023-03-08 07:30:00 +0000 UTC",0,51.8,14.1,46.5,5,80.6,14.8
"2023-03-08 07:40:00 +0000 UTC",0,51.8,14.1,46.5,5.3,81.7,14.8
"2023-03-08 07:50:00 +0000 UTC",0,51.8,14.1,47,5.2,81.2,14.8
"2023-03-08 08:00:00 +0000 UTC",0,51.8,14.1,47,5.3,81.7,14.8
"2023-03-08 08:10:00 +0000 UTC",0,51.8,14.1,47,5.3,81.7,14.7
"2023-03-08 08:20:00 +0000 UTC",0,51.8,14.1,47.5,5.3,81.7,14.7
"2023-03-08 08:30:00 +0000 UTC",0,52.3,14.1,47.5,5.4,82.3,14.7
"2023-03-08 08:40:00 +0000 UTC",0,52.3,14.1,47.5,5.3,81.7,14.6
"2023-03-08 08:50:00 +0000 UTC",0,52.3,14.1,47.5,5.3,81.7,14.7
"2023-03-08 09:00:00 +0000 UTC",0,52.3,14.1,47.5,5.3,81.7,14.6
"2023-03-08 09:10:00 +0000 UTC",0,51.8,14.1,47.5,5.4,82.3,14.6
"2023-03-08 09:20:00 +0000 UTC",0,52.3,14.1,47.5,5.5,82.4,14.6
"2023-03-08 09:30:00 +0000 UTC",0,52.3,14.1,47.5,5.3,81.9,14.6
"2023-03-08 09:40:00 +0000 UTC",0,52.3,14.2,47.5,5.4,82.3,14.6
"2023-03-08 09:50:00 +0000 UTC",0,52.3,14.3,47.5,5.6,82.8,14.6
"2023-03-08 10:00:00 +0000 UTC",0,52.4,14.3,,5.6,82.8,14.6
"2023-03-08 10:10:00 +0000 UTC",0,52.3,14.4,47.5,5.6,82.8,14.7
"2023-03-08 10:20:00 +0000 UTC",0,52.3,14.5,47.5,5.6,82.8,14.7
"2023-03-08 10:30:00 +0000 UTC",0,52.3,14.5,47.5,5.6,82.8,14.7
"2023-03-08 10:40:00 +0000 UTC",0,52.3,14.5,47.6,5.6,82.9,14.7
"2023-03-08 10:50:00 +0000 UTC",0,52.3,14.6,47.6,5.6,82.8,14.7
"2023-03-08 11:00:00 +0000 UTC",0,52.3,14.7,47.5,5.6,82.9,14.8
"2023-03-08 11:10:00 +0000 UTC",0,52.3,14.7,47,5.6,82.8,14.8
"2023-03-08 11:20:00 +0000 UTC",0,52.3,14.8,,5.6,82.8,14.8
